WELL,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,SP,LITHO_CODE,LITHO_CONF
33_9-17,9.1952991486,1.4628671408,1.499655962,105.43479156,0.3008697033,2.8917880058,83.55708313,2.3899350166,-0.011027769,2364.6740723,438450.0,6814149.0,-2337.774414,88.804321289,65000.0,1.0
33_9-17,9.1952991486,1.5196765661,1.5537116528,104.76255035,0.3091063499,2.9475164413,83.551330566,2.3945817947,-0.01196993,2364.8259277,438449.96875,6814149.0,-2337.92627,92.870193481,65000.0,1.0
33_9-17,9.1952991486,1.5801001787,1.6073799133,104.15496826,0.3190837801,3.039999485,81.461875916,2.3918297291,-0.013935346,2364.9780273,438449.96875,6814149.0,-2338.078125,87.799728394,65000.0,1.0
33_9-17,9.1952991486,1.63479352,1.6592371464,104.19055939,0.3381224275,3.0647354126,80.259727478,2.398567915,-0.014965416,2365.1298828,438449.96875,6814149.0,-2338.22998,96.311218262,30000.0,1.0
33_9-17,9.1952991486,1.6735870838,1.7028138638,104.2902832,0.3309758008,2.9324257374,79.169311523,2.3987586498,-0.015963161,2365.2819824,438449.96875,6814149.0,-2338.38208,95.896369934,30000.0,1.0
33_9-17,9.1952991486,1.6930570602,1.7263501883,104.39000702,0.3119998574,2.8423860073,78.893745422,2.3977098465,-0.016000001,2365.434082,438449.96875,6814149.0,-2338.533936,90.799964905,30000.0,1.0
33_9-17,9.1952991486,1.6969032288,1.7320011854,104.93865204,0.3100000024,2.909393549,80.05329895,2.3944578171,-0.016000001,2365.5859375,438449.96875,6814149.0,-2338.685791,86.88343811,30000.0,1.0
33_9-17,9.1952991486,1.6878210306,1.7306985855,105.44773865,0.3100000024,3.0455255508,81.027023315,2.3898017406,-0.014090423,2365.7380371,438449.96875,6814149.0,-2338.837646,97.02204895,65000.0,1.0
33_9-17,9.1952991486,1.6631048918,1.7208684683,106.12425995,0.3278361559,2.9977719784,82.741401672,2.389210701,-0.010189871,2365.8898926,438449.96875,6814149.0,-2338.989502,98.027046204,65000.0,1.0
33_9-17,9.1952991486,1.6199189425,1.6997778416,106.82256317,0.3299999833,2.9276564121,84.327156067,2.3888442516,-0.00810249,2366.0419922,438449.96875,6814149.0,-2339.141357,98.889381409,65000.0,1.0
33_9-17,9.1952991486,1.5621209145,1.6591536999,108.23068237,0.3388712108,2.9649617672,85.165344238,2.3952760696,-0.00516075,2366.1940918,438449.96875,6814149.0,-2339.293457,96.116851807,65000.0,1.0
33_9-17,9.1952991486,1.4976565838,1.5964298248,109.55032349,0.3488486707,3.2764434814,86.024253845,2.4042406082,-0.005,2366.3459473,438449.9375,6814149.0,-2339.445313,97.29851532,65000.0,1.0
33_9-17,9.1952991486,1.4334590435,1.5250873566,110.49434662,0.358826071,3.4387047291,87.669563293,2.4094483852,-0.005,2366.4980469,438449.9375,6814149.0,-2339.597168,98.161956787,65000.0,1.0
33_9-17,9.1952991486,1.3748835325,1.4607870579,111.30316162,0.3512105644,3.3365881443,88.918746948,2.4020016193,-0.005,2366.6499023,438449.9375,6814149.0,-2339.749023,99.788154602,65000.0,1.0
33_9-17,9.1952991486,1.3273874521,1.4094506502,111.57530212,0.3500000238,3.1131727695,86.487800598,2.3978321552,-0.003128423,2366.802002,438449.9375,6814149.0,-2339.900879,98.904380798,65000.0,1.0
33_9-17,9.1952991486,1.2954028845,1.3699916601,111.42524719,0.3412576318,3.0293800831,89.949790955,2.397487402,-0.002066468,2366.9541016,438449.9375,6814149.0,-2340.052979,94.160255432,65000.0,1.0
33_9-17,9.2225914001,1.2798256874,1.343051672,111.22579956,0.3400000036,3.1116790771,92.134963989,2.4063942432,-0.001068724,2367.105957,438449.9375,6814149.0,-2340.204834,96.115943909,65000.0,1.0
33_9-17,9.0841064453,1.278075099,1.3330270052,111.02635956,0.3486833572,3.2013559341,95.305625916,2.4096102715,-0.002858039,2367.2580566,438449.9375,6814149.0,-2340.356689,97.585418701,65000.0,1.0
33_9-17,9.0286455154,1.2882640362,1.3345975876,109.70120239,0.3673173189,3.182415247,91.853607178,2.4083414078,-0.0076264,2367.4099121,438449.9375,6814149.0,-2340.508545,96.667671204,65000.0,1.0
33_9-17,9.0234012604,1.3098847866,1.3493359089,109.06819916,0.3613638878,3.1170015335,86.93195343,2.4018819332,-0.006154192,2367.5620117,438449.9375,6814149.0,-2340.6604,94.988685608,65000.0,1.0
33_9-17,9.0234012604,1.3419134617,1.3826948404,108.22478485,0.3427729607,3.0569572449,85.711654663,2.40193367,-0.007841296,2367.7138672,438449.9375,6814149.0,-2340.812256,94.75,65000.0,1.0
33_9-17,9.0234012604,1.382357955,1.4228665829,107.41382599,0.331422776,3.1980361938,81.818862915,2.3984117508,-0.006163218,2367.8659668,438449.90625,6814149.0,-2340.964355,94.535568237,65000.0,1.0
33_9-17,9.0234012604,1.4277763367,1.4637646675,107.12895203,0.3299999833,3.2477676868,81.775474548,2.4007079601,-0.006,2368.0180664,438449.90625,6814149.0,-2341.116211,87.658103943,65000.0,1.0
33_9-17,9.0234012604,1.4706412554,1.5063781738,106.84410858,0.3299999833,3.4002380371,79.795860291,2.3940351009,-0.005087724,2368.1699219,438449.90625,6814149.0,-2341.268066,74.558265686,65000.0,1.0
33_9-17,9.0234012604,1.5055423975,1.5434111357,106.20449829,0.3214927614,3.3261451721,80.341392517,2.3945014477,-0.008640077,2368.3220215,438449.90625,6814149.0,-2341.419922,67.395652771,65000.0,1.0
33_9-17,9.0234012604,1.5329594612,1.5711995363,105.93030548,0.3030306399,3.2407011986,80.712120056,2.383600235,-0.007184475,2368.473877,438449.90625,6814149.0,-2341.571777,57.803203583,65000.0,1.0
33_9-17,9.0234012604,1.5554002523,1.5925196409,105.98448944,0.3084485829,3.1460232735,81.119628906,2.3929209709,-0.007,2368.6259766,438449.90625,6814149.0,-2341.723633,60.685501099,65000.0,1.0
33_9-17,9.0234012604,1.5748739243,1.6080825329,106.25270844,0.3184235096,3.0617370605,85.978378296,2.4003911018,-0.004295058,2368.7780762,438449.90625,6814149.0,-2341.875488,66.343528748,65000.0,1.0
33_9-17,9.0234012604,1.5913610458,1.6169526577,106.38401794,0.345202893,3.1341235638,88.71270752,2.4042563438,-0.004,2368.9299316,438449.90625,6814149.0,-2342.027344,67.460021973,65000.0,1.0
33_9-17,9.0234012604,1.6038769484,1.623059392,105.89730072,0.3500000238,3.1160757542,90.790542603,2.4082348347,-0.004,2369.0820313,438449.90625,6814149.0,-2342.179443,63.31080246,65000.0,1.0
33_9-17,9.0234012604,1.6114230156,1.6305071115,105.46630096,0.3333150744,3.1012215614,85.233131409,2.4023928642,-0.000420487,2369.2338867,438449.90625,6814149.0,-2342.331299,64.585617065,65000.0,1.0
33_9-17,9.0234012604,1.6139999628,1.6407827139,105.77412415,0.3050482869,2.9420335293,79.643966675,2.4075040817,0.0008911936,2369.3859863,438449.90625,6814148.5,-2342.483154,69.158622742,65000.0,1.0
33_9-17,9.0234012604,1.6106392145,1.646664381,106.22293091,0.3000000119,2.876115799,75.483970642,2.4015836716,0.0001112372,2369.5380859,438449.875,6814148.5,-2342.63501,68.75579834,65000.0,1.0
33_9-17,9.0234012604,1.6007978916,1.6466728449,106.67173767,0.3082721233,3.0547711849,74.605697632,2.4082067013,0.004432532,2369.6899414,438449.875,6814148.5,-2342.786865,64.570747375,65000.0,1.0
33_9-17,9.0234012604,1.5845201015,1.6384284496,107.1205368,0.318236351,3.2241473198,78.371810913,2.4167361259,0.0067685,2369.842041,438449.875,6814148.5,-2342.938721,62.308639526,65000.0,1.0
33_9-17,9.0234012604,1.5598479509,1.6190464497,107.15894318,0.3199999928,3.2423071861,82.728477478,2.4188568592,0.0034776705,2369.9938965,438449.875,6814148.5,-2343.090576,63.847465515,65000.0,1.0
33_9-17,9.0554170609,1.5266292095,1.5968580246,107.10905457,0.3199999928,3.067514658,85.854164124,2.4104020596,-0.000512539,2370.1459961,438449.875,6814148.5,-2343.242432,69.777168274,65000.0,1.0
33_9-17,9.0944271088,1.4906733036,1.5744268894,106.93668365,0.3118341565,3.0515816212,85.201164246,2.4053151608,-0.001,2370.2980957,438449.875,6814148.5,-2343.394531,74.674621582,65000.0,1.0
33_9-17,9.0380220413,1.4594891071,1.5472915173,106.24958801,0.3181302249,3.0725455284,80.923194885,2.4078521729,-0.006241731,2370.4499512,438449.875,6814148.5,-2343.546387,74.686973572,65000.0,1.0
33_9-17,9.0234012604,1.4367001057,1.5127421618,105.45162964,0.3443140686,3.8110625744,82.330093384,2.4067358971,-0.016569683,2370.6020508,438449.875,6814148.5,-2343.698242,74.905235291,65000.0,1.0
33_9-17,8.9476718903,1.4210349321,1.4822194576,101.50140381,0.3419179022,5.6448364258,81.460632324,2.4678857327,-0.010192442,2370.7539063,438449.875,6814148.5,-2343.850098,73.181526184,65000.0,1.0
33_9-17,9.0052194595,1.4057812691,1.4678957462,100.27761078,0.3400000036,7.458463192,77.598945618,2.5572121143,-0.0038085,2370.9060059,438449.84375,6814148.5,-2344.001953,72.34702301,65000.0,1.0
33_9-17,9.0234012604,1.3819379807,1.4658000469,100.15982056,0.3239260316,5.9625301361,70.822723389,2.6044545174,-0.01249293,2371.0581055,438449.84375,6814148.5,-2344.154053,71.848152161,74000.0,1.0
33_9-17,9.0234012604,1.3474313021,1.464999795,100.10999298,0.3280015886,4.3704485893,72.325592041,2.5239024162,-0.021746635,2371.2099609,438449.84375,6814148.5,-2344.305908,70.549758911,74000.0,1.0
33_9-17,9.0234012604,1.3125532866,1.4484496117,106.48066711,0.3299999833,3.5654923916,77.598754883,2.443297863,-0.009286285,2371.3620605,438449.84375,6814148.5,-2344.457764,69.25302124,74000.0,1.0
33_9-17,9.0234012604,1.2906484604,1.3938763142,112.4743042,0.3379532695,3.2441089153,84.615539551,2.4273660183,-0.007854622,2371.513916,438449.84375,6814148.5,-2344.609619,66.812850952,65000.0,1.0
33_9-17,9.0234012604,1.2831139565,1.3320468664,113.67930603,0.3400000036,3.1720781326,86.471969604,2.4222621918,-0.005442904,2371.6660156,438449.84375,6814148.5,-2344.761475,68.232673645,65000.0,1.0
33_9-17,9.0234012604,1.2828797102,1.3039038181,112.4367218,0.347895503,3.0133066177,88.092247009,2.4251055717,-0.003299782,2371.8178711,438449.84375,6814148.5,-2344.91333,70.526481628,65000.0,1.0
33_9-17,9.0234012604,1.2857503891,1.3059382439,111.0769577,0.3578695357,2.969550848,90.319831848,2.4244687557,0.00123248,2371.9699707,438449.84375,6814148.5,-2345.06543,71.196739197,65000.0,1.0
33_9-17,9.0234012604,1.2906121016,1.3236863613,109.38754272,0.352153033,2.8859946728,89.194061279,2.4243140221,0.0036879873,2372.1220703,438449.84375,6814148.5,-2345.217285,70.661476135,65000.0,1.0
33_9-17,9.0234012604,1.2961620092,1.3441400528,108.4522934,0.3500000238,2.9580070972,87.771949768,2.4211137295,0.0073669492,2372.2739258,438449.84375,6814148.5,-2345.369141,70.108779907,65000.0,1.0
33_9-17,9.0234012604,1.3020045757,1.3623093367,108.14421082,0.3344212472,2.9874398708,83.167160034,2.4241724014,0.0021236348,2372.4260254,438449.8125,6814148.5,-2345.520996,69.415794373,65000.0,1.0
33_9-17,9.0234012604,1.3141124249,1.3806396723,107.63420105,0.3299999833,3.0443854332,81.986022949,2.414741993,0.0018358849,2372.5778809,438449.8125,6814148.5,-2345.672852,70.026329041,65000.0,1.0
33_9-17,9.0234012604,1.3385907412,1.4006685019,107.26777649,0.3145186007,2.95768857,82.387031555,2.4077522755,-0.003000193,2372.7299805,438449.8125,6814148.5,-2345.824707,69.862968445,65000.0,1.0
33_9-17,9.0234012604,1.3738981485,1.422588706,106.659729,0.3100000024,2.8433687687,81.921142578,2.4001166821,-0.004831109,2372.8820801,438449.8125,6814148.5,-2345.976563,68.592277527,65000.0,1.0
33_9-17,9.0234012604,1.410844326,1.449555397,106.5769577,0.2946088314,2.8439285755,80.500473022,2.399585247,-0.005828853,2373.0339355,438449.8125,6814148.5,-2346.128418,67.095664978,65000.0,1.0
33_9-17,9.0234012604,1.4379104376,1.4785459042,106.4850769,0.3053214848,2.9788072109,78.880432129,2.403523922,-0.003520212,2373.1860352,438449.8125,6814148.5,-2346.280518,67.133033752,65000.0,1.0
33_9-17,9.0234012604,1.4518985748,1.4973096848,106.33547974,0.3100000024,3.0891571045,81.410621643,2.4035310745,-0.006292083,2373.3378906,438449.8125,6814148.5,-2346.432373,65.341392517,65000.0,1.0
33_9-17,9.0234012604,1.4564118385,1.501761198,106.83283234,0.3252237141,3.1797192097,81.36101532,2.4021341801,-0.009461442,2373.4899902,438449.8125,6814148.5,-2346.584229,64.559700012,65000.0,1.0
33_9-17,9.0234012604,1.4570000172,1.4989643097,107.22768402,0.3299999833,3.1833767891,81.536834717,2.3970947266,-0.010818224,2373.6420898,438449.8125,6814148.5,-2346.736084,63.551334381,65000.0,1.0
33_9-17,9.0234012604,1.4561885595,1.4950536489,107.37554932,0.3299999833,3.1570663452,79.043380737,2.3942401409,-0.011,2373.7939453,438449.8125,6814148.5,-2346.887939,71.182357788,65000.0,1.0
33_9-17,9.0234012604,1.4541931152,1.493422389,107.24943542,0.3375281394,3.0445022583,77.999298096,2.3944776058,-0.011812409,2373.9460449,438449.78125,6814148.5,-2347.039795,76.00844574,65000.0,1.0
33_9-17,9.0234012604,1.4517964125,1.4931999445,107.04988861,0.324988842,3.0127272606,79.907714844,2.3965764046,-0.00876059,2374.0979004,438449.78125,6814148.5,-2347.19165,78.063476563,65000.0,1.0
33_9-17,9.0234012604,1.4484068155,1.493873477,106.8503418,0.3199999928,3.0297806263,81.965568542,2.406853199,-0.006384808,2374.25,438449.78125,6814148.5,-2347.34375,76.629249573,65000.0,1.0
33_9-17,9.0234012604,1.4444196224,1.4970049858,106.83727264,0.2976544499,3.0511498451,84.299629211,2.4085357189,-0.006,2374.4020996,438449.78125,6814148.5,-2347.495605,70.227401733,65000.0,1.0
33_9-17,9.0234012604,1.4412144423,1.5023789406,106.88712311,0.2974218726,3.0101821423,86.189941406,2.4078514576,-0.007603597,2374.5539551,438449.78125,6814148.5,-2347.647461,72.703117371,65000.0,1.0
33_9-17,9.0234012604,1.4392188787,1.5053799152,107.26996613,0.3147985935,3.0418338776,85.653839111,2.4045443535,-0.008799224,2374.7060547,438449.78125,6814148.5,-2347.799316,78.504592896,65000.0,1.0
33_9-17,9.0234012604,1.4376116991,1.5044246912,107.76883698,0.3347534537,3.0844838619,85.496917725,2.4035477638,-0.010593936,2374.8579102,438449.78125,6814148.5,-2347.951172,84.0572052,65000.0,1.0
33_9-17,9.0234012604,1.4366146326,1.4995610714,108.12062073,0.3694166541,3.0923037529,83.034507751,2.4012467861,-0.011794711,2375.0100098,438449.78125,6814148.5,-2348.103271,80.168228149,65000.0,1.0
33_9-17,9.0234012604,1.4352356195,1.4937545061,108.25494385,0.3580403924,3.1504483223,85.052947998,2.3957884312,-0.013584911,2375.1618652,438449.78125,6814148.5,-2348.254883,77.518013,65000.0,1.0
33_9-17,9.0234012604,1.432860136,1.4893556833,108.32971191,0.3427070081,3.1889717579,86.079421997,2.3911828995,-0.014,2375.3139648,438449.78125,6814148.5,-2348.406982,77.979301453,65000.0,1.0
33_9-17,9.0234012604,1.429489255,1.4875730276,108.45905304,0.3109182119,3.290456295,89.652282715,2.3870463371,-0.017145358,2375.4660645,438449.75,6814148.5,-2348.558838,77.704719543,65000.0,1.0
33_9-17,9.0234012604,1.4251259565,1.4880248308,108.54829407,0.3072478771,3.3247513771,89.323928833,2.3853926659,-0.017999999,2375.6179199,438449.75,6814148.5,-2348.710693,77.5,65000.0,1.0
33_9-17,9.0234012604,1.4201421738,1.4875786304,108.61476898,0.3172137439,3.380563736,89.273620605,2.3846228123,-0.018781826,2375.7700195,438449.75,6814148.5,-2348.862549,75.876907349,65000.0,1.0
33_9-17,8.9616661072,1.4155228138,1.4859344959,108.68125153,0.3415602148,3.3587965965,87.613479614,2.3884246349,-0.011995091,2375.921875,438449.75,6814148.5,-2349.014404,74.890663147,65000.0,1.0
33_9-17,8.8927240372,1.4104305506,1.4804567099,108.84329224,0.3428358436,3.2886402607,86.382461548,2.3946568966,-0.006897154,2376.0739746,438449.75,6814148.5,-2349.166504,76.003730774,65000.0,1.0
33_9-17,8.8917121887,1.4027220011,1.472215414,109.00704193,0.3257167935,3.2703840733,87.169471741,2.4038558006,-0.00290618,2376.2260742,438449.75,6814148.5,-2349.318359,76.678543091,65000.0,1.0
33_9-17,8.9483671188,1.3923077583,1.4634451866,109.15657806,0.3128923476,3.2589831352,87.473655701,2.4122018814,-0.000457603,2376.3779297,438449.75,6814148.5,-2349.470215,76.394615173,65000.0,1.0
33_9-17,9.001906395,1.3786196709,1.4519077539,109.76643372,0.3241608739,3.2553169727,88.986351013,2.4187898636,0.000767712,2376.5300293,438449.75,6814148.5,-2349.62207,76.072990417,65000.0,1.0
33_9-17,8.9935798645,1.3640099764,1.4358487129,110.07057953,0.3441157937,3.2145318985,87.242965698,2.4237761497,-0.002825417,2376.6818848,438449.75,6814148.5,-2349.773926,76.705787659,65000.0,1.0
33_9-17,8.9238977432,1.3496874571,1.4176142216,110.31105804,0.342964679,3.1739499569,85.722351074,2.4146878719,-0.005525654,2376.8339844,438449.75,6814148.5,-2349.925781,77.703529358,65000.0,1.0
33_9-17,8.8984012604,1.3340270519,1.3991264105,110.47012329,0.3329872191,3.1421685219,84.491912842,2.40903759,-0.006760571,2376.986084,438449.71875,6814148.5,-2350.077637,78.876594543,65000.0,1.0
33_9-17,8.9148025513,1.31673491,1.3806190491,110.84894562,0.3369790018,3.124632597,85.501922607,2.4043824673,-0.006242899,2377.1379395,438449.71875,6814148.5,-2350.229492,79.075523376,65000.0,1.0
33_9-17,8.9435911179,1.2984297276,1.362765193,111.34757996,0.3469516337,3.224303484,88.29737854,2.4078137875,-0.007508911,2377.2900391,438449.71875,6814148.5,-2350.381592,78.13105011,65000.0,1.0
33_9-17,8.9531021118,1.2798161507,1.343888402,111.77716064,0.3500000238,3.3114848137,88.16733551,2.4134953022,-0.007247801,2377.4418945,438449.71875,6814148.5,-2350.533447,82.08065033,65000.0,1.0
33_9-17,8.92070961,1.2618666887,1.3237416744,112.1762619,0.3430935442,3.3920793533,91.183898926,2.4154143333,-0.007749943,2377.5939941,438449.71875,6814148.5,-2350.685303,89.352516174,65000.0,1.0
33_9-17,8.8740339279,1.2439262867,1.3053036928,113.12474823,0.3537457883,3.3567812443,90.731086731,2.4124383926,-0.010243058,2377.7460938,438449.71875,6814148.5,-2350.837158,90.031776428,65000.0,1.0
33_9-17,8.8540592194,1.2263020277,1.2898058891,113.56845093,0.373690635,3.3094010353,92.037231445,2.4000475407,-0.011,2377.8979492,438449.71875,6814148.5,-2350.989014,92.33039093,65000.0,1.0
33_9-17,8.8569202423,1.210006237,1.2744883299,113.66822815,0.3731772602,3.2367985249,89.011489868,2.3940448761,-0.009516858,2378.0500488,438449.71875,6814148.5,-2351.140869,94.773414612,65000.0,1.0
33_9-17,8.8540945053,1.1960384846,1.260863781,113.83600616,0.3563996255,3.3875946999,86.614982605,2.3982241154,-0.006042744,2378.2019043,438449.71875,6814148.5,-2351.292725,93.719955444,65000.0,1.0
33_9-17,8.8568763733,1.1857123375,1.251521945,113.83233643,0.3364664316,3.4792675972,86.797920227,2.4135951996,-0.002051769,2378.3540039,438449.71875,6814148.5,-2351.444824,91.984985352,65000.0,1.0
33_9-17,8.8699121475,1.180026412,1.2463717461,113.32826996,0.3367390335,3.4507684708,86.620925903,2.4250888824,-0.001,2378.5061035,438449.6875,6814148.5,-2351.59668,92.173904419,65000.0,1.0
33_9-17,8.8959560394,1.1789668798,1.2431522608,113.03282928,0.3467164934,3.2505481243,86.899253845,2.4237043858,-0.001,2378.657959,438449.6875,6814148.5,-2351.748535,92.332084656,65000.0,1.0
33_9-17,8.9533243179,1.1845203638,1.242200017,112.86611938,0.3500000238,3.1798074245,84.112739563,2.4172480106,0.0004573718,2378.8100586,438449.6875,6814148.5,-2351.900391,92.584693909,65000.0,1.0
33_9-17,8.9244308472,1.2002489567,1.2454689741,112.26629639,0.3500000238,3.1790349483,81.624298096,2.4168679714,0.001,2378.9619141,438449.6875,6814148.5,-2352.052246,91.415733337,65000.0,1.0
33_9-17,8.8828668594,1.2305567265,1.2587168217,110.93789673,0.3500000238,3.1842241287,82.037742615,2.4187958241,0.0002769856,2379.1140137,438449.6875,6814148.5,-2352.204346,86.767112732,65000.0,1.0
33_9-17,8.9576272964,1.2723363638,1.2891899347,109.73898315,0.3367796242,3.1984939575,81.425842285,2.4122931957,-0.001440628,2379.2658691,438449.6875,6814148.5,-2352.355957,81.444900513,65000.0,1.0
33_9-17,9.0154161453,1.3194701672,1.3320372105,108.60948181,0.3234123588,3.2069864273,83.757087708,2.4027709961,-0.002718058,2379.4179688,438449.6875,6814148.5,-2352.508057,79.75,65000.0,1.0
33_9-17,9.0234012604,1.3696393967,1.3765206337,107.4121933,0.3134349287,3.1577608585,79.792793274,2.3951044083,-0.000136795,2379.5700684,438449.6875,6814148.5,-2352.659912,85.002052307,65000.0,1.0
33_9-17,9.0234012604,1.4210742712,1.4202756882,106.60808563,0.303467989,3.1002533436,77.590705872,2.3989055157,-0.00185418,2379.7219238,438449.6875,6814148.5,-2352.811768,92.812324524,65000.0,1.0
33_9-17,9.0234012604,1.4736536741,1.4666537046,106.5300827,0.3000000119,3.10176754,75.173339844,2.4014844894,-0.003,2379.8740234,438449.6875,6814148.5,-2352.963867,96.312988281,65000.0,1.0
33_9-17,9.0234012604,1.5243412256,1.5156770945,106.40556335,0.3000000119,3.1176524162,78.54850769,2.4047944546,-0.00370743,2380.0258789,438449.65625,6814148.5,-2353.115479,96.101867676,65000.0,1.0
33_9-17,9.0234012604,1.5680655241,1.5660105944,105.97706604,0.306458801,3.0618362427,82.115951538,2.4068646431,-0.006115519,2380.1779785,438449.65625,6814148.5,-2353.267578,96.072937012,65000.0,1.0
33_9-17,9.0234012604,1.5958045721,1.6090611219,105.73574066,0.3164259195,2.9903373718,82.865974426,2.4049079418,-0.007702917,2380.3300781,438449.65625,6814148.5,-2353.419434,95.286109924,30000.0,1.0
33_9-17,9.0234012604,1.6023863554,1.6317647696,105.98789215,0.3263976276,2.8974318504,81.280639648,2.4030323029,-0.005901382,2380.4819336,438449.65625,6814148.5,-2353.571289,94.75,30000.0,1.0
33_9-17,9.0234012604,1.5859148502,1.634213686,106.43687439,0.3172498643,2.8350167274,81.029693604,2.403301239,-0.005,2380.6340332,438449.65625,6814148.5,-2353.723145,95.068756104,30000.0,1.0
33_9-17,9.0234012604,1.543846488,1.6179351807,107.5528717,0.3100000024,2.854498148,80.762550354,2.406431675,-0.002916365,2380.7858887,438449.65625,6814148.5,-2353.875,94.614753723,30000.0,1.0
33_9-17,9.0234012604,1.48117733,1.5729396343,109.74578094,0.3163299263,2.9595191479,80.889305115,2.4094557762,-0.000615423,2380.9379883,438449.65625,6814148.5,-2354.026855,94.25,30000.0,1.0
33_9-17,9.0578451157,1.4133741856,1.5050112009,111.58161926,0.3325945735,3.1106350422,80.557769775,2.410048008,0.0,2381.0900879,438449.65625,6814148.5,-2354.178955,93.935134888,65000.0,1.0
33_9-17,9.0617790222,1.3535690308,1.4340573549,112.12089539,0.3462688029,3.1588611603,80.030776978,2.4097745419,-0.002744692,2381.2419434,438449.65625,6814148.5,-2354.330811,93.593276978,65000.0,1.0
33_9-17,9.0358047485,1.3033379316,1.3722218275,112.15415192,0.3500000238,3.2060134411,80.054618835,2.4058272839,-0.004683916,2381.394043,438449.625,6814148.5,-2354.482666,91.313827515,65000.0,1.0
33_9-17,9.0098304749,1.2574617863,1.3250830173,112.18740845,0.3562236428,3.2249281406,80.552879333,2.406362772,-0.007044981,2381.5458984,438449.625,6814148.5,-2354.634521,87.821723938,65000.0,1.0
33_9-17,8.9081220627,1.2140415907,1.2950507402,112.69528961,0.35380885,3.2071385384,80.619026184,2.4089665413,-0.009358807,2381.697998,438449.625,6814148.5,-2354.786377,87.583457947,65000.0,1.0
33_9-17,8.8564052582,1.1824628115,1.271679759,113.20027924,0.3623250127,3.1542072296,78.651252747,2.4100544453,-0.012028192,2381.8500977,438449.625,6814148.5,-2354.938477,89.790626526,65000.0,1.0
33_9-17,8.8546094894,1.1694706678,1.2477185726,113.52455139,0.3638600707,3.1189820766,77.384872437,2.4047513008,-0.013,2382.0019531,438449.625,6814148.5,-2355.090332,92.438484192,65000.0,1.0
33_9-17,8.8515987396,1.1700956821,1.2323049307,113.00767517,0.3599999845,3.1510310173,77.159568787,2.3955719471,-0.013671032,2382.1540527,438449.625,6814148.5,-2355.242188,91.511856079,65000.0,1.0
33_9-17,8.8515987396,1.178068161,1.2344633341,111.56554413,0.3599999845,3.1976051331,78.241477966,2.3893225193,-0.010656122,2382.3059082,438449.625,6814148.5,-2355.394043,84.925575256,65000.0,1.0
33_9-17,8.8515987396,1.1852812767,1.255439043,109.87044525,0.3599999845,3.2401185036,79.794876099,2.3871760368,-0.007003642,2382.4580078,438449.625,6814148.5,-2355.546143,77.714866638,65000.0,1.0
33_9-17,8.8515987396,1.1900160313,1.2825288773,109.38101196,0.3599999845,3.2224302292,79.897689819,2.3844864368,-0.004012019,2382.6101074,438449.625,6814148.5,-2355.697998,75.400840759,65000.0,1.0
33_9-17,8.8656654358,1.1955134869,1.2982897758,109.98088837,0.3599999845,3.2379615307,81.015068054,2.3844628334,-0.002339596,2382.7619629,438449.625,6814148.5,-2355.849854,80.809173584,65000.0,1.0
33_9-17,8.9124279022,1.2062225342,1.3018000126,110.50959778,0.3480229378,3.2519729137,81.039222717,2.3908298016,-0.002,2382.9140625,438449.625,6814148.5,-2356.001709,84.383560181,65000.0,1.0
33_9-17,8.9375,1.2191932201,1.3000130653,110.85847473,0.3459564447,3.3453698158,82.857292175,2.3974375725,-0.001345158,2383.065918,438449.59375,6814148.5,-2356.153564,84.468887329,65000.0,1.0
33_9-17,8.8865833282,1.2309470177,1.2958955765,110.94072723,0.3618547618,3.3850984573,81.795639038,2.4063165188,-0.002956096,2383.2180176,438449.59375,6814148.5,-2356.305664,82.426849365,65000.0,1.0
33_9-17,8.8515987396,1.2384467125,1.2927781343,110.86065674,0.3640951812,3.350202322,80.048217773,2.4066305161,-0.005949327,2383.369873,438449.59375,6814148.5,-2356.45752,80.237686157,65000.0,1.0
33_9-17,8.8515987396,1.244907856,1.293705821,110.79417419,0.3658822477,3.2984755039,80.455879211,2.4043059349,-0.008942557,2383.5219727,438449.59375,6814148.5,-2356.609375,79.809707642,65000.0,1.0
33_9-17,8.8515987396,1.2542901039,1.3006333113,110.72769165,0.3524490893,3.2866466045,81.820999146,2.3991253376,-0.01,2383.6740723,438449.59375,6814148.5,-2356.761475,83.314216614,65000.0,1.0
33_9-17,8.8515987396,1.2710515261,1.3177392483,109.76862335,0.3458211124,3.1952753067,81.351638794,2.3949837685,-0.011925933,2383.8259277,438449.59375,6814148.5,-2356.91333,85.604469299,65000.0,1.0
33_9-17,8.8515987396,1.2999892235,1.3486704826,108.34619141,0.3442014754,3.0633363724,78.480499268,2.3920006752,-0.012360853,2383.9780273,438449.59375,6814148.5,-2357.065186,89.993858337,65000.0,1.0
33_9-17,8.8515987396,1.3420965672,1.3908116817,107.28016663,0.3342240155,2.9910168648,78.253791809,2.3925569057,-0.010089327,2384.1298828,438449.59375,6814148.5,-2357.217041,96.715576172,65000.0,1.0
33_9-17,8.8515987396,1.3958809376,1.4410462379,106.44046783,0.3299999833,3.0181248188,78.873695374,2.3958785534,-0.009634634,2384.2819824,438449.59375,6814148.5,-2357.369141,98.675582886,65000.0,1.0
