DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
3355.9847146,,,,12.250000954,31.066997528,29.932735443,1.986899972,1.8752000332,2.0216999054,188.10922241,92.346916199,,,76.291847229,,,3355.9846191,488280.6875,6853193.0,-3270.572266
3356.1367146,,,,12.250000954,30.94647789,31.005121231,1.9539932013,1.8537991047,2.003578186,191.14144897,91.095687866,,,74.344032288,,,3356.1367188,488280.65625,6853193.0,-3270.716309
3356.2887146,,,,12.250000954,30.759960175,30.867025375,1.8895944357,1.8212368488,1.9692604542,189.72854614,90.885490417,,,74.120750427,,,3356.2888184,488280.65625,6853193.0,-3270.860352
3356.4407146,,,,12.250000954,30.573328018,29.22442627,1.8254493475,1.7898601294,1.9385737181,186.25553894,91.582061768,,,73.897407532,,,3356.4406738,488280.625,6853193.0,-3271.00415
3356.5927146,,,,12.250000954,30.386766434,29.550870895,1.6306008101,1.6245154142,1.8288958073,184.66316223,93.322593689,,,73.673912048,,,3356.5927734,488280.59375,6853193.0,-3271.147949
3356.7447146,,,,12.250000954,30.200395584,32.631816864,1.4335708618,1.4197136164,1.6508616209,184.78663635,95.341957092,,,73.450408936,,,3356.7446289,488280.5625,6853193.0,-3271.291992
3356.8967146,,,,12.250000954,30.013925552,33.498935699,1.352517128,1.2781931162,1.4422022104,186.99610901,98.809707642,,,73.226921082,,,3356.8967285,488280.53125,6853193.0,-3271.435791
3357.0487146,,,,12.250000954,29.234241486,30.852327347,1.4932230711,1.365093112,1.4257680178,189.5353241,101.5562439,,,73.474685669,,,3357.0488281,488280.5,6853192.5,-3271.57959
3357.2007146,,,,12.250000954,27.802558899,26.990146637,1.6490139961,1.5332286358,1.6421322823,192.15699768,100.3134079,,,76.700500488,,,3357.2006836,488280.5,6853192.5,-3271.723633
3357.3527146,,,,12.250000954,26.224899292,23.563030243,1.6732931137,1.5484455824,1.7919950485,193.99401855,96.885322571,,,79.788032532,,,3357.3527832,488280.46875,6853192.5,-3271.867432
3357.5047146,,,,12.250000954,24.646909714,22.4480896,1.7842214108,1.6683214903,1.8870934248,192.56921387,94.479393005,,,74.674827576,,,3357.5046387,488280.4375,6853192.5,-3272.01123
3357.6567146,,,,12.250000954,23.068151474,24.049377441,1.9419389963,1.899276495,2.0448374748,187.51428223,93.252380371,,,65.823677063,,,3357.6567383,488280.40625,6853192.5,-3272.155273
3357.8087146,,,,12.250000954,21.489282608,26.586017609,2.0204536915,2.0243663788,2.1731357574,183.70243835,92.826164246,,,57.077037811,,,3357.8085938,488280.375,6853192.5,-3272.299072
3357.9607146,,,,12.250000954,20.25226593,27.125717163,2.0786123276,2.0548992157,2.2306454182,182.89318848,92.942596436,,,52.414009094,,,3357.9606934,488280.34375,6853192.5,-3272.443115
3358.1127146,,,,12.250000954,20.666751862,26.541770935,2.1259829998,2.06153512,2.2431662083,182.6434021,93.043823242,,,61.561599731,,,3358.112793,488280.34375,6853192.5,-3272.586914
3358.2647146,,,,12.250000954,22.235826492,25.700105667,2.1620881557,2.079041481,2.2340817451,180.7651062,93.039611816,,,72.128623962,,,3358.2646484,488280.3125,6853192.5,-3272.730957
3358.4167146,,,,12.250000954,23.806274414,24.965269089,2.1624405384,2.0608398914,2.2243452072,179.30200195,92.726882935,,,74.566810608,,,3358.416748,488280.28125,6853192.5,-3272.874756
3358.5687146,,,,12.250000954,25.376176834,25.777647018,2.1327319145,2.0181026459,2.2125747204,180.03364563,91.807044983,,,77.427864075,,,3358.5686035,488280.25,6853192.5,-3273.018555
3358.7207146,,,,12.250000954,26.944553375,28.463302612,2.1343836784,1.986933589,2.153012991,184.23521423,91.181900024,,,79.55544281,,,3358.7207031,488280.21875,6853192.5,-3273.162598
3358.8727146,,,,12.250000954,28.513544083,32.718631744,2.1599028111,1.99200809,2.113642931,186.21560669,90.669929504,,,76.680618286,,,3358.8728027,488280.1875,6853192.0,-3273.306396
3359.0247146,,,,12.250000954,29.299253464,35.677043915,2.1820178032,2.0387015343,2.150239706,182.59959412,89.315032959,,,75.919342041,,,3359.0246582,488280.15625,6853192.0,-3273.450195
3359.1767146,,,,12.250000954,28.933448792,38.472854614,2.1823809147,2.0693693161,2.1793842316,179.10025024,88.623771667,,,76.104187012,,,3359.1767578,488280.15625,6853192.0,-3273.594238
3359.3287146,,,,12.250000954,28.163433075,37.861774445,2.1680133343,2.0792989731,2.1831755638,178.0,90.054489136,,,78.024116516,,,3359.3286133,488280.125,6853192.0,-3273.738037
3359.4807146,,,,12.250000954,27.393920898,31.59919548,2.1610999107,2.084100008,2.1849999428,178.8526001,92.020729065,,,82.761581421,,,3359.4807129,488280.09375,6853192.0,-3273.881836
3359.6327146,,,,12.250000954,26.624391556,25.830810547,2.1610999107,2.084100008,2.1849999428,182.95344543,92.672370911,,,83.094818115,,,3359.6328125,488280.0625,6853192.0,-3274.025879
3359.7847146,,,,12.250000954,25.854410172,24.310470581,2.1700005531,2.0975530148,2.188580513,187.49810791,92.60004425,,,81.801078796,,,3359.784668,488280.03125,6853192.0,-3274.169678
3359.9367146,,,,12.250000954,25.161643982,24.045511246,2.1640367508,2.1028628349,2.2063612938,190.27841187,92.564826965,,,90.966506958,,,3359.9367676,488280.0,6853192.0,-3274.313477
3360.0887146,,,,12.250000954,25.476736069,24.559850693,2.0791184902,2.0577769279,2.2117836475,194.78358459,94.402755737,,,92.596878052,,,3360.088623,488280.0,6853192.0,-3274.45752
3360.2407146,,,,12.250000954,26.69733429,26.53770256,1.8005588055,1.831163168,2.0109915733,198.55523682,97.049102783,,,83.724769592,,,3360.2407227,488279.96875,6853192.0,-3274.601318
3360.3927146,,,,12.250000954,27.918670654,32.337646484,1.4539991617,1.4420382977,1.6044120789,198.42720032,98.653640747,,,79.532318115,,,3360.3928223,488279.9375,6853192.0,-3274.745361
3360.5447146,,,,12.250000954,29.140007019,38.934753418,1.3307548761,1.2443395853,1.3603758812,194.90518188,98.869766235,,,75.878341675,,,3360.5446777,488279.9375,6853192.0,-3274.88916
3360.6967146,,,,12.250000954,30.360601425,39.667671204,1.6443858147,1.4965900183,1.5790525675,189.83595276,96.587852478,,,80.955047607,,,3360.6967773,488279.90625,6853192.0,-3275.033203
3360.8487146,,,,12.250000954,31.581172943,35.429965973,1.9505919218,1.7574448586,1.877576232,185.53739929,93.432090759,,,87.678451538,,,3360.8486328,488279.875,6853191.5,-3275.177246
3361.0007146,,,,12.250000954,31.999631882,29.774652481,1.976372838,1.8098626137,2.0870440006,181.23171997,90.578681946,,,84.757133484,,,3361.0007324,488279.84375,6853191.5,-3275.321289
3361.1527146,,,,12.250000954,30.8322258,24.268257141,2.0123939514,1.9335161448,2.3038482666,178.08106995,88.506858826,,,79.092750549,,,3361.152832,488279.8125,6853191.5,-3275.465332
3361.3047146,,,,12.250000954,28.876312256,21.449798584,2.0364408493,2.0363073349,2.3605060577,176.54458618,87.659713745,,,78.194801331,,,3361.3046875,488279.8125,6853191.5,-3275.609375
3361.4567146,,,,12.250000954,26.921726227,21.08898735,2.0499098301,2.079554081,2.3376460075,174.32162476,88.013160706,,,80.485656738,,,3361.4567871,488279.78125,6853191.5,-3275.753418
3361.6087146,,,,12.250000954,24.967189789,20.834974289,2.092353344,2.1092903614,2.2987413406,172.68769836,89.468048096,,,76.818649292,,,3361.6086426,488279.75,6853191.5,-3275.897217
3361.7607146,,,,12.250000954,23.011320114,21.118143082,2.1623339653,2.1088960171,2.2718670368,174.78346252,90.701148987,,,72.01725769,,,3361.7607422,488279.71875,6853191.5,-3276.041504
3361.9127146,,,,12.250000954,21.055395126,23.797245026,2.2118597031,2.0886893272,2.2570579052,179.0337677,91.035224915,,,74.847229004,,,3361.9125977,488279.6875,6853191.5,-3276.185547
3362.0647146,,,,12.250000954,20.320409775,25.563940048,2.2442309856,2.0850830078,2.2660458088,181.79937744,90.362693787,,,80.01386261,,,3362.0646973,488279.65625,6853191.5,-3276.329346
3362.2167146,,,,12.250000954,21.001636505,25.24835968,2.2770414352,2.1075646877,2.2850825787,184.46009827,89.873298645,,,84.113891602,,,3362.2167969,488279.625,6853191.5,-3276.473389
3362.3687146,,,,12.250000954,21.751279831,25.87374115,2.2854175568,2.1158790588,2.3125426769,185.18177795,89.736572266,,,86.937164307,,,3362.3686523,488279.625,6853191.5,-3276.617432
3362.5207146,,,,12.250000954,22.500837326,27.767650604,2.264289856,2.1070697308,2.3180267811,182.07447815,90.060676575,,,85.237716675,,,3362.520752,488279.59375,6853191.5,-3276.761719
3362.6727146,,,,12.250000954,23.249973297,30.274751663,2.2166388035,2.0641717911,2.2575588226,179.12145996,91.25629425,,,79.641708374,,,3362.6726074,488279.5625,6853191.5,-3276.905518
3362.8247146,,,,12.250000954,23.999042511,33.647399902,2.1679601669,2.0264058113,2.1888463497,176.78778076,91.122200012,,,74.842567444,,,3362.824707,488279.53125,6853191.0,-3277.049561
3362.9767146,,,,12.250000954,24.838687897,36.017967224,2.1700043678,2.0358767509,2.1707348824,173.7281189,88.023170471,,,75.680488586,,,3362.9768066,488279.5,6853191.0,-3277.193604
3363.1287146,,,,12.250000954,25.924625397,35.434658051,2.1732299328,2.0335321426,2.1669476032,172.55796814,85.219039917,,,77.78212738,,,3363.1286621,488279.46875,6853191.0,-3277.337646
3363.2807146,,,,12.250000954,27.177879333,33.291103363,2.1607580185,2.0248129368,2.1616773605,174.60246277,85.741371155,,,79.486061096,,,3363.2807617,488279.4375,6853191.0,-3277.481689
3363.4327146,,,,12.250000954,28.430267334,31.058582306,2.1443805695,2.0055193901,2.1667017937,180.39276123,87.497322083,,,82.94329071,,,3363.4326172,488279.4375,6853191.0,-3277.625732
3363.5847146,,,,12.250000954,29.682561874,32.126361847,2.1162648201,1.9702072144,2.1591286659,186.94544983,89.828140259,,,85.532920837,,,3363.5847168,488279.40625,6853191.0,-3277.769775
3363.7367146,,,,12.250000954,30.93572998,36.781364441,2.0504553318,1.9164493084,2.0979688168,186.9059906,90.935707092,,,87.925361633,,,3363.7368164,488279.375,6853191.0,-3277.913818
3363.8887146,,,,12.250000954,32.18894577,40.223232269,1.9984790087,1.8727318048,2.0313405991,185.49113464,90.53679657,,,84.630813599,,,3363.8886719,488279.34375,6853191.0,-3278.057861
3364.0407146,,,,12.250000954,32.656490326,39.541145325,2.0097897053,1.8929573298,2.030359745,186.41555786,89.103744507,,,79.685218811,,,3364.0407715,488279.3125,6853191.0,-3278.20166
3364.1927146,,,,12.250000954,31.962156296,37.21383667,2.0369682312,1.9324499369,2.0760135651,188.53260803,89.054039001,,,80.181015015,,,3364.192627,488279.28125,6853191.0,-3278.345703
3364.3447146,,,,12.250000954,31.05969429,33.608913422,2.0317690372,1.928822875,2.0964894295,191.95904541,89.391197205,,,81.819107056,,,3364.3447266,488279.28125,6853191.0,-3278.48999
3364.4967146,,,,12.250000954,30.157312393,28.380924225,2.0044665337,1.9150102139,2.0922660828,194.95278931,90.427536011,,,78.29888916,,,3364.4968262,488279.25,6853191.0,-3278.633789
3364.6487146,,,,12.250000954,29.255313873,26.648397446,1.9489108324,1.901456356,2.071059227,195.6020813,92.630249023,,,80.258537292,,,3364.6486816,488279.21875,6853190.5,-3278.777832
3364.8007146,,,,12.250000954,28.353559494,28.748821259,1.859282136,1.8472424746,2.0295097828,192.71324158,94.820449829,,,86.743125916,,,3364.8007813,488279.1875,6853190.5,-3278.922119
3364.9527146,,,,12.250000954,27.603942871,31.415109634,1.6644392014,1.6442061663,1.8739075661,187.77079773,96.673828125,,,86.355064392,,,3364.9526367,488279.15625,6853190.5,-3279.065918
3365.1047146,,,,12.250000954,27.479053497,33.73028183,1.4415439367,1.3710284233,1.5906175375,186.73240662,96.28314209,,,88.683547974,,,3365.1047363,488279.125,6853190.5,-3279.209961
3365.2567146,,,,12.250000954,27.927345276,34.195281982,1.5211359262,1.3831322193,1.4667396545,185.79176331,95.038200378,,,87.669158936,,,3365.2568359,488279.09375,6853190.5,-3279.354004
3365.4087146,,,,12.250000954,28.37534523,31.548793793,1.8078569174,1.6281297207,1.6671751738,183.21029663,94.242645264,,,83.130195618,,,3365.4086914,488279.09375,6853190.5,-3279.498047
3365.5607146,,,,12.250000954,28.823291779,28.567407608,1.9808113575,1.8080542088,1.9892139435,183.3099823,93.056846619,,,77.826408386,,,3365.560791,488279.0625,6853190.5,-3279.64209
3365.7127146,,,,12.250000954,29.271533966,28.718194962,2.0086956024,1.8848233223,2.1570372581,184.62124634,91.432128906,,,72.237037659,,,3365.7126465,488279.03125,6853190.5,-3279.786133
3365.8647146,,,,12.250000954,29.719869614,32.497875214,2.0141716003,1.9362128973,2.2138988972,184.2280426,89.056274414,,,69.979705811,,,3365.8647461,488279.0,6853190.5,-3279.930176
3366.0167146,,,,12.250000954,30.107288361,36.315410614,2.0255987644,1.9843782187,2.2428131104,183.40705872,86.913711548,,,73.151321411,,,3366.0166016,488278.96875,6853190.5,-3280.074219
3366.1687146,,,,12.250000954,30.380748749,37.70967865,2.0467550755,2.0191853046,2.2386317253,182.26864624,86.803413391,,,80.94657135,,,3366.1687012,488278.9375,6853190.5,-3280.218262
3366.3207146,,,,12.250000954,30.617258072,39.975875854,2.0488796234,2.0029695034,2.1876227856,182.59585571,87.717895508,,,81.851829529,,,3366.3208008,488278.90625,6853190.5,-3280.362061
3366.4727146,,,,12.250000954,30.853757858,42.090660095,2.0446712971,1.9620494843,2.1283402443,184.81748962,89.690010071,,,81.78289032,,,3366.4726563,488278.90625,6853190.0,-3280.506348
3366.6247146,,,,12.250000954,31.090106964,39.94783783,2.0632607937,1.9326148033,2.0862054825,186.6149292,90.44972229,,,85.444007874,,,3366.6247559,488278.875,6853190.0,-3280.650391
3366.7767146,,,,12.250000954,31.326396942,37.235027313,2.097515583,1.9458142519,2.0943901539,185.46580505,89.108451843,,,85.295471191,,,3366.7766113,488278.84375,6853190.0,-3280.794189
3366.9287146,,,,12.250000954,31.614675522,37.133937836,2.1700184345,2.0117957592,2.1711781025,183.56637573,87.400802612,,,75.68510437,,,3366.9287109,488278.8125,6853190.0,-3280.938232
3367.0807146,,,,12.250000954,32.289413452,41.027729034,2.2165133953,2.0826508999,2.2870342731,182.6630249,86.87121582,,,69.571517944,,,3367.0808105,488278.78125,6853190.0,-3281.082275
3367.2327146,,,,12.250000954,33.448970795,45.124485016,2.1456136703,2.0603320599,2.3268620968,182.90942383,88.00680542,,,70.177459717,,,3367.232666,488278.75,6853190.0,-3281.226563
3367.3847146,,,,12.250000954,34.607826233,43.681606293,1.9726523161,1.9061743021,2.1604750156,183.94029236,89.036399841,,,74.675056458,,,3367.3847656,488278.71875,6853190.0,-3281.370361
3367.5367146,,,,12.250000954,35.766468048,44.760566711,1.9070265293,1.8273552656,2.0037970543,185.14945984,88.715995789,,,77.837493896,,,3367.5366211,488278.71875,6853190.0,-3281.514404
3367.6887146,,,,12.250000954,36.925842285,51.715682983,1.8935233355,1.8004990816,1.9294483662,184.35115051,86.753036499,,,82.261306763,,,3367.6887207,488278.6875,6853190.0,-3281.658447
3367.8407146,,,,12.250000954,38.085430145,52.483821869,1.9184527397,1.8017162085,1.939897418,181.39949036,85.512619019,,,77.083229065,,,3367.8408203,488278.65625,6853190.0,-3281.80249
3367.9927146,,,,12.250000954,38.886318207,46.54650116,1.9354815483,1.7886462212,1.9274511337,178.14549255,87.181015015,,,74.277503967,,,3367.9926758,488278.625,6853190.0,-3281.946533
3368.1447146,,,,12.250000954,38.826377869,43.815090179,1.9626121521,1.804066062,1.9661306143,174.67881775,86.527633667,,,80.876014709,,,3368.1447754,488278.59375,6853190.0,-3282.090576
3368.2967146,,,,12.250000954,38.328914642,42.487071991,1.9454592466,1.8084867001,1.9894783497,175.52958679,85.825798035,,,78.734565735,,,3368.2966309,488278.5625,6853189.5,-3282.234619
3368.4487146,,,,12.250000954,37.831565857,41.106437683,1.923568964,1.814412117,1.98434484,178.72218323,86.157997131,,,81.444503784,,,3368.4487305,488278.5625,6853189.5,-3282.378662
3368.6007146,,,,12.250000954,37.334339142,43.203983307,1.9207882881,1.8194906712,1.9766901731,180.24028015,89.283584595,,,79.386741638,,,3368.6008301,488278.53125,6853189.5,-3282.522705
3368.7527146,,,,12.250000954,36.837413788,46.350105286,1.8877339363,1.8135876656,1.9517152309,180.99998474,93.700675964,,,78.372344971,,,3368.7526855,488278.5,6853189.5,-3282.666748
3368.9047146,,,,12.250000954,36.347942352,45.184875488,1.7783309221,1.7719968557,1.893269062,184.4586792,98.736198425,,,82.635513306,,,3368.9047852,488278.46875,6853189.5,-3282.810791
3369.0567146,,,,12.250000954,36.245674133,42.831588745,1.5695797205,1.6087479591,1.75332129,190.75,103.14090729,,,83.170127869,,,3369.0566406,488278.4375,6853189.5,-3282.954834
3369.2087146,,,,12.250000954,36.828590393,40.707649231,1.263645649,1.2517409325,1.4445176125,190.75,104.43595886,,,92.156761169,,,3369.2087402,488278.40625,6853189.5,-3283.098633
3369.3607146,,,,12.250000954,37.411159515,40.145469666,1.1375421286,1.0379954576,1.1699246168,190.75,102.11000061,,,96.770477295,,,3369.3605957,488278.375,6853189.5,-3283.242676
3369.5127146,,,,12.250000954,37.993637085,40.644515991,1.4058566093,1.2553150654,1.2853524685,191.78199768,99.784042358,,,90.344917297,,,3369.5126953,488278.375,6853189.5,-3283.386963
3369.6647146,,,,12.250000954,38.576435089,40.727474213,1.7505090237,1.5719952583,1.655100584,194.26049805,97.058853149,,,86.726997375,,,3369.6647949,488278.34375,6853189.5,-3283.530762
3369.8167146,,,,12.250000954,39.159355164,39.76480484,1.782922864,1.6303639412,1.9181984663,195.25,94.707382202,,,88.877380371,,,3369.8166504,488278.3125,6853189.5,-3283.674805
3369.9687146,,,,12.250000954,39.306308746,34.828014374,1.7841559649,1.6940560341,2.0232021809,194.76542664,94.581794739,,,80.548866272,,,3369.96875,488278.28125,6853189.5,-3283.818848
3370.1207146,,,,12.250000954,38.087440491,27.700586319,1.7873322964,1.7573487759,2.0290322304,192.66912842,94.456199646,,,72.079544067,,,3370.1206055,488278.25,6853189.5,-3283.962891
3370.2727146,,,,12.250000954,35.850708008,25.963968277,1.7920198441,1.8250963688,2.0212347507,189.46360779,94.330612183,,,78.882835388,,,3370.2727051,488278.21875,6853189.0,-3284.106934
3370.4247146,,,,12.250000954,33.614440918,31.727157593,1.834941268,1.8560541868,2.0085201263,187.06253052,93.991004944,,,82.116622925,,,3370.4248047,488278.1875,6853189.0,-3284.250977
3370.5767146,,,,12.250000954,31.378658295,36.872348785,1.9067242146,1.8810065985,2.0025200844,185.40408325,93.026153564,,,85.903060913,,,3370.5766602,488278.1875,6853189.0,-3284.39502
3370.7287146,,,,12.250000954,29.144355774,34.494365692,1.9615869522,1.9015257359,2.0107886791,185.72021484,91.898780823,,,86.710487366,,,3370.7287598,488278.15625,6853189.0,-3284.539063
3370.8807146,,,,12.250000954,26.9075737,31.29107666,1.9949638844,1.9080334902,2.0124089718,190.453125,91.231193542,,,80.433685303,,,3370.8806152,488278.125,6853189.0,-3284.683105
3371.0327146,,,,12.250000954,26.27712822,29.171190262,1.993386507,1.8817453384,2.0281643867,194.98947144,90.918960571,,,82.178123474,,,3371.0327148,488278.09375,6853189.0,-3284.827148
3371.1847146,,,,12.250000954,29.273256302,27.340810776,1.9927244186,1.8572574854,2.0320248604,198.30932617,91.461074829,,,84.984382629,,,3371.1848145,488278.0625,6853189.0,-3284.971191
3371.3367146,,,,12.250000954,32.661243439,25.919157028,1.9996440411,1.8705183268,2.0203204155,199.40216064,92.228500366,,,83.553855896,,,3371.3366699,488278.03125,6853189.0,-3285.115234
3371.4887146,,,,12.250000954,36.048244476,38.099220276,1.9822007418,1.9029304981,2.0317270756,199.82810974,93.720581055,,,79.983879089,,,3371.4887695,488278.0,6853189.0,-3285.259277
3371.6407146,,,,12.250000954,39.439849854,83.549308777,1.8464459181,1.8254169226,1.9724600315,199.9641571,96.443336487,,,74.964797974,,,3371.640625,488278.0,6853189.0,-3285.403076
3371.7927146,,,,12.250000954,42.830776215,123.09687805,1.5681761503,1.5565040112,1.7299917936,201.38075256,98.332397461,,,71.563339233,,,3371.7927246,488277.96875,6853189.0,-3285.547119
3371.9447146,,,,12.250000954,45.532093048,99.276168823,1.3852696419,1.3378248215,1.4996978045,204.23843384,96.866378784,,,76.622154236,,,3371.9448242,488277.9375,6853189.0,-3285.691406
3372.0967146,,,,12.250000954,45.30606842,62.65618515,1.2983733416,1.2201598883,1.3188761473,205.96629333,95.170822144,,,71.10068512,,,3372.0966797,488277.90625,6853188.5,-3285.835205
3372.2487146,,,,12.250000954,41.929889679,42.559841156,1.3507889509,1.2645889521,1.3150107861,205.55741882,93.638633728,,,61.385215759,,,3372.2487793,488277.875,6853188.5,-3285.979248
3372.4007146,,,,12.250000954,38.55462265,32.332458496,1.4085936546,1.308262229,1.3972036839,203.36737061,93.365890503,,,66.728187561,,,3372.4006348,488277.84375,6853188.5,-3286.123535
3372.5527146,,,,12.250000954,35.179725647,25.506076813,1.3297924995,1.189136982,1.3755780458,199.96255493,96.170959473,,,74.428459167,,,3372.5527344,488277.8125,6853188.5,-3286.267334
3372.7047146,,,,12.250000954,31.807613373,22.529769897,1.4441907406,1.2878596783,1.4144240618,196.01470947,98.606719971,,,77.839492798,,,3372.704834,488277.8125,6853188.5,-3286.411377
3372.8567146,,,,12.250000954,28.43138504,22.961568832,1.5252028704,1.4059499502,1.4948860407,192.69590759,97.129051208,,,83.751487732,,,3372.8566895,488277.78125,6853188.5,-3286.55542
3373.0087146,,,,12.250000954,25.784540176,26.796901703,1.5634487867,1.5334367752,1.6412569284,191.28904724,96.14125061,,,82.737739563,,,3373.0087891,488277.75,6853188.5,-3286.699463
3373.1607146,,,,12.250000954,25.186983109,27.531208038,1.6467278004,1.582425952,1.708227396,189.75216675,94.420982361,,,77.497329712,,,3373.1606445,488277.71875,6853188.5,-3286.843506
3373.3127146,,,,12.250000954,25.127660751,26.005767822,1.8036804199,1.6891520023,1.8435373306,188.85417175,93.959442139,,,79.852508545,,,3373.3127441,488277.6875,6853188.5,-3286.987549
3373.4647146,,,,12.250000954,25.0683918,26.119134903,1.8396365643,1.740306139,1.8932411671,187.09237671,93.917488098,,,82.954452515,,,3373.4645996,488277.65625,6853188.5,-3287.131592
3373.6167146,,,,12.250000954,25.009080887,26.819616318,1.8586981297,1.7672508955,1.9210892916,185.88459778,94.741165161,,,80.57648468,,,3373.6166992,488277.65625,6853188.5,-3287.275635
3373.7687146,,,,12.250000954,24.949708939,27.323249817,1.8696298599,1.7868380547,1.9296325445,185.39958191,95.47051239,,,79.226066589,,,3373.7687988,488277.625,6853188.5,-3287.419678
3373.9207146,,,,12.250000954,24.898061752,26.694910049,1.8768053055,1.7980972528,1.9379421473,185.13040161,94.840995789,,,77.21421814,,,3373.9206543,488277.59375,6853188.0,-3287.563477
3374.0727146,,,,12.250000954,24.895381927,25.553478241,1.8626378775,1.7824035883,1.9364379644,189.45198059,94.089767456,,,80.506523132,,,3374.0727539,488277.5625,6853188.0,-3287.70752
3374.2247146,,,,12.250000954,24.970521927,25.618780136,1.8360807896,1.7655879259,1.9139142036,191.68435669,93.716995239,,,79.509109497,,,3374.2246094,488277.53125,6853188.0,-3287.851807
3374.3767146,,,,12.250000954,25.045637131,27.938898087,1.7981300354,1.7379230261,1.8846555948,191.95414734,93.214675903,,,78.371231079,,,3374.376709,488277.5,6853188.0,-3287.995605
3374.5287146,,,,12.250000954,25.12077713,31.148841858,1.7109766006,1.6670694351,1.8040075302,195.64538574,93.85395813,,,77.891700745,,,3374.5288086,488277.46875,6853188.0,-3288.139648
3374.6807146,,,,12.250000954,25.195892334,33.840740204,1.5083783865,1.4554558992,1.6263850927,196.7689209,95.101829529,,,76.994247437,,,3374.6806641,488277.46875,6853188.0,-3288.283691
3374.8327146,,,,12.250000954,25.271030426,36.881748199,1.396946907,1.2904223204,1.4159277678,196.1829071,95.467376709,,,77.492141724,,,3374.8327637,488277.4375,6853188.0,-3288.427979
3374.9847146,,,,12.250000954,25.716627121,42.467006683,1.5535552502,1.3987984657,1.3943119049,195.53326416,95.994979858,,,82.310829163,,,3374.9846191,488277.40625,6853188.0,-3288.571777
3375.1367146,,,,12.250000954,27.473875046,48.049797058,1.7641062737,1.5936282873,1.5580461025,194.92723083,96.817604065,,,82.060974121,,,3375.1367188,488277.375,6853188.0,-3288.71582
3375.2887146,,,,12.250000954,29.82894516,50.752346039,1.8953479528,1.7330737114,1.7881525755,194.17889404,97.793792725,,,79.81161499,,,3375.2888184,488277.34375,6853188.0,-3288.859863
3375.4407146,,,,12.250000954,32.182872772,46.523986816,1.9188811779,1.807600975,1.9802238941,193.54907227,96.965919495,,,83.109146118,,,3375.4406738,488277.3125,6853188.0,-3289.003906
3375.5927146,,,,12.250000954,34.54032135,42.164772034,1.9547268152,1.877564311,2.0609314442,193.6587677,96.366165161,,,82.6667099,,,3375.5927734,488277.28125,6853188.0,-3289.147949
3375.7447146,,,,12.250000954,36.897399902,42.250858307,1.9746069908,1.9077999592,2.0804598331,187.59220886,92.075950623,,,77.679275513,,,3375.7446289,488277.28125,6853187.5,-3289.291992
3375.8967146,,,,12.250000954,39.182563782,44.828662872,1.972068429,1.9060224295,2.0813000202,185.49728394,89.924041748,,,83.601905823,,,3375.8967285,488277.25,6853187.5,-3289.436035
3376.0487146,,,,12.250000954,40.532413483,42.465137482,1.9607081413,1.8994137049,2.0746629238,185.47523499,90.388954163,,,88.323707581,,,3376.0488281,488277.21875,6853187.5,-3289.580078
3376.2007146,,,,12.250000954,39.529846191,38.207736969,1.9595094919,1.8942946196,2.0482039452,185.70787048,91.081771851,,,88.395515442,,,3376.2006836,488277.1875,6853187.5,-3289.724121
3376.3527146,,,,12.250000954,38.527633667,38.127857208,1.9357355833,1.8624370098,2.014469862,183.36901855,90.032951355,,,87.985679626,,,3376.3527832,488277.15625,6853187.5,-3289.868164
3376.5047146,,,,12.250000954,37.525348663,41.348381042,1.8605613708,1.7609461546,1.9239470959,180.48155212,89.568519592,,,85.424041748,,,3376.5046387,488277.125,6853187.5,-3290.012207
3376.6567146,,,,12.250000954,36.524166107,40.339653015,1.8066323996,1.6825209856,1.8250859976,180.28674316,91.497955322,,,83.049468994,,,3376.6567383,488277.09375,6853187.5,-3290.15625
3376.8087146,,,,12.250000954,35.521591187,36.64723587,1.8032784462,1.6674165726,1.7915588617,182.41488647,94.146606445,,,84.450004578,,,3376.8085938,488277.09375,6853187.5,-3290.300049
3376.9607146,,,,12.250000954,34.656581879,36.088821411,1.7875015736,1.6704297066,1.7823519707,188.85533142,94.809936523,,,86.695228577,,,3376.9606934,488277.0625,6853187.5,-3290.444092
3377.1127146,,,,12.250000954,34.413101196,37.808044434,1.7650184631,1.6572012901,1.7726019621,189.17738342,94.972206116,,,83.52633667,,,3377.112793,488277.03125,6853187.5,-3290.588379
3377.2647146,,,,12.250000954,34.618900299,38.741443634,1.7002589703,1.5959205627,1.7519491911,191.75172424,95.136169434,,,88.05670929,,,3377.2646484,488277.0,6853187.5,-3290.732178
3377.4167146,,,,12.250000954,34.824554443,36.863044739,1.6584551334,1.5671741962,1.7059186697,194.25270081,95.522285461,,,93.444702148,,,3377.416748,488276.96875,6853187.5,-3290.876221
3377.5687146,,,,12.250000954,35.030467987,37.921325684,1.6028354168,1.5398421288,1.6543544531,196.20495605,95.696395874,,,95.214988708,,,3377.5686035,488276.9375,6853187.5,-3291.020264
